"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","cls"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.026,0.484,0,0,0,0,0,0,0,0,0,0,0,1.672,1.51,0.11,2,1.313,0,0,0,0,0,0,0,0,0,0,0.25,2,2,0.74,1.595,1.568,0,0,0,0,0,0,0,0,0,0,0,1.487,2,1.121,1.5,2,0.449,0,0,0,0,0,0,0,0,0,0,1.197,2,1.502,1.174,2,0.914,0,0,0,0,0,0,0,0,0,0,1.226,2,2,0.204,1.948,1.965,0.09600002,0,0,0,0.894,0.857,0,0,0,0,0.04299998,1.912,2,0,1.318,2,0.833,0,0,0,2,2,0.7,0,0,0,0,1.5,2,0,0.369,2,1.987,0.366,0,0.178,2,2,1.994,0.642,0,0,0,1.713,1.623,0,0,0.922,2,1.638,0.01499999,0.07200003,2,2,2,1.892,0.458,0,0.535,2,1.254,0,0,0,1.553,2,1.078,0.431,2,1.902,1.05,2,1.914,1.21,1.888,2,0.399,0,0,0,0.281,1.878,2,2,2,1.072,0.004999995,0.967,1.978,2,1.917,0.864,0,0,0,0,0,0.117,1.408,1.819,1.106,0.04400003,0,0,0.276,0.79,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153,0.924,0.409,0,0,0,0,0,0,0,0,0,0,0,0,0.08099997,1.736,2,1.86,0.204,0,0,0,0,0,0,0,0,0.198,1.213,0.868,0.898,2,1.97,2,0.831,0,0,0,0.344,0.538,0.001999974,0,0,1.09,2,1.997,1.878,2,1.155,1.896,1.636,0.051,0,0,1.808,1.942,0.305,0,0,0.453,1.91,1.922,2,2,0.668,1.6,2,0.24,0,0,2,1.939,0.333,0,0,0,1.84,1.36,1.431,2,1.12,1.304,2,0.494,0,0,2,2,0.48,0,0,0.272,1.943,1.36,1.36,2,1.455,0.944,2,0.88,0,0,1.68,2,0.649,0,0,0.48,2,0.891,1.36,2,1.843,0.445,1.924,1.076,0,0,1.501,2,1.41,0,0,1.251,1.919,0.304,0.801,2,2,1.24,1.68,1.749,0.088,0.003000021,1.572,2,1.903,0.268,0.29,1.91,1.206,0,0.04699999,1.694,2,1.962,1.986,2,1.088,1.178,0.538,1.934,2,1.296,1.619,1.474,0.09899998,0,0,0.618,1.96,2,2,2,1.97,0.381,0,1.434,2,2,1.599,0.194,0,0,0,0,0.85,1.513,1.854,2,1.06,0,0,0.212,0.901,0.992,0.128,0,0,0,0,0,0,0.003000021,0.593,2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05599999,0.847,0.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353,0.628,0.382,0,0,0,0,0.204,1.034,0.227,0,0,0,0.07700002,0.468,0.162,1.744,2,1.425,0,0,0,0,1.712,2,1.48,0,0,0,1.254,2,1.608,2,2,1.985,0.423,0,0,0,1.46,2,1.97,0.146,0,0,1.765,2,1.814,2,2,1.977,0.346,0,0,0,1.778,2,2,0.738,0,0,1.926,2,1.407,2,2,1.926,0,0,0,0,1.778,2,2,1.198,0,0.208,1.957,2,1.407,1.75,2,1.926,0,0,0,0.484,1.968,2,2,1.842,0.104,0.1,1.939,2,1.407,0.944,2,1.952,0.192,0,0,1.232,2,2,2,2,0.674,0,1.926,2,1.407,0.313,2,2,0.951,0,0.17,1.961,2,1.612,1.832,2,1.737,0.16,1.938,2,0.865,0.088,1.769,2,1.624,0.05699998,1.209,2,2,0.739,0.823,1.979,2,1.55,2,2,0.706,0,0.547,1.954,2,1.751,2,2,1.313,0,0,1.073,2,2,2,1.714,0.07800001,0,0,1.122,2,2,2,1.654,0.248,0,0,0.01999998,1.057,1.606,1.662,0.275,0,0,0,0.007000029,0.542,1.174,0.877,0.106,0,0,0,0,0,0.06099999,0.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.853,1.389,0.825,0,0,0,0,0,0,0,0,0,0,0,0,0.717,1.94,2,0.956,0,0,0,0,0,0,0,0,0,0,0,0.218,1.901,2,1.988,0.533,0,0,0,0,0,0,0,0,0,0,0,0.93,2,1.979,1.146,0,0,0,0,0,0.166,0.01599997,0,0.06099999,0.96,0.8,0.04799998,1.655,2,1.063,0,0,0,0,0,0.894,1.965,0.841,0,1.233,2,1.976,0.474,2,2,0.564,0,0,0,0,0.305,1.968,2,1.01,0,1.744,2,1.366,1.179,2,2,0.564,0,0,0,0,1.052,2,2,1.936,0.802,1.791,2,1.179,1.73,2,2,0.663,0,0,0.02200001,0.81,1.9,2,2,2,1.999,2,2,1.116,2,2,2,1.698,1.316,0.755,1.623,2,2,1.836,2,2,2,2,1.678,0.187,1.448,2,2,2,2,2,2,2,1.716,0.222,1.145,1.863,2,1.659,0.323,0,0.083,1.342,2,2,2,2,1.899,0.934,0.05299997,0,0,0.137,0.603,0.03200001,0,0,0,0.224,1.157,1.382,1.185,0.989,0.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.522,0,0,0,0,0,0,0,0.179,0.681,0.05299997,0,0,0,0.455,1.662,2,0.445,0,0.04299998,0.06699997,0,0,0,1.62,2,1.511,0.125,0,0.279,1.858,2,1.254,0,0.193,1.569,1.761,0.523,0,0,1.646,2,2,1.432,0,1.144,2,1.401,0.001999974,0,1.058,2,2,1.964,0.667,0,0.734,2,2,2,0.196,1.786,2,0.667,0,0,0.526,2,2,2,1.778,0,0.265,1.797,2,2,0.909,2,2,0.667,0,0,0,1.561,2,2,1.591,0,0,0.633,1.947,2,2,2,2,1.065,0,0,0,0.605,2,2,2,0.504,0,0,0.267,2,2,1.736,2,1.978,0.744,0,0,0,2,2,2,1.747,0.509,0,0.323,2,1.978,0.388,1.919,2,2,1.404,0.953,1.168,2,2,2,2,1.957,1.571,1.685,2,1.333,0,0.878,2,2,2,2,2,2,2,1.297,1.856,2,2,2,2,0.694,0,0,0.36,1.033,1.926,2,1.957,1.506,0.401,0,0.115,1.311,1.965,1.103,0.443,0,0,0,0,0,0.225,0.381,0.43,0,0,0,0,0,0.01999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126,0.009000003,0,0,0,0,0,0,0,0,0,0,0,0,0,1.006,1.778,0.04000002,0,0,0,0,0,0,0,0.02899998,0,0,0,0.01599997,1.022,1.767,0.391,0,0,0.02999997,0.994,0,0,0,0.449,1.858,0.324,0,0,1.117,1.847,0.367,0,0,0,0.512,1.995,0.352,0,0,0.229,1.879,1.562,0.04000002,0.527,1.877,0.302,0,0,0,0,0.539,2,0.697,0,0,0,1.159,2,0.758,1.689,0.99,0,0,0,0,0,0.539,2,1.002,0,0,0,0.568,2,1.355,1.905,1.426,0,0,0,0,0,0.754,2,1.319,0,0,0,0.315,2,1.845,1.346,1.945,0.428,0,0,0,0,1.305,1.726,1.907,0.139,0,0,0.494,2,1.615,0.39,1.966,1.76,0.391,0,0,0.245,1.807,0.533,2,0.829,0,0,1.009,1.73,0.474,0,0.892,1.954,1.986,1.669,1.668,1.92,0.815,0.003000021,1.378,1.944,1.021,0.912,1.772,0.144,0,0,0,0.261,1.073,1.438,1.414,0.712,0,0,0.173,1.561,1.996,1.761,0.412,0,0,0,0,0,0,0,0,0,0,0,0,0.001999974,0.223,0.00999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122,0.68,0.425,0,0,0,0,0,0,0,0,0,1.075,0.738,0,0.423,1.7,2,1.99,0.727,0,0,0,0,0,0,0,0,1.592,1.448,0.06999999,1.743,1.977,1.125,0.705,0.11,0,0,0,0,0,0,0,0.01999998,1.534,1.448,0.684,2,1.425,0,0,0,0,0,0,0,0,0,0,0.414,2,1.939,1.444,2,0.966,0,0,0,0,0,0,0,0,0,0,0.414,2,2,1.457,2,0.561,0,0,0,0,0,0.177,1.48,0.587,0,0,0.414,2,2,1.999,2,0.414,0,0,0,0,0,1.002,2,1.848,0.04900002,0,0.414,2,2,2,2,0.414,0,0,0,0,0.139,1.77,2,2,0.574,0,0.414,2,1.889,2,2,0.647,0,0,0,0,1.082,2,1.652,2,0.947,0,0.833,2,1.425,1.611,2,1.172,0,0,0,0.738,1.997,1.366,0.637,2,1.71,0.15,1.449,2,0.808,1.238,2,1.673,0.08200002,0,0.6,1.949,1.638,0.09600002,0.05000001,1.633,2,1.575,1.865,2,0.341,0.431,1.916,2,1.518,1.64,1.973,1.744,0.262,0,0,0.666,2,2,2,1.731,0,0,1.111,1.896,2,2,1.706,0.193,0,0,0,0.05199999,1.869,2,1.951,0.84,0,0,0,0.329,0.699,0.755,0.0009999871,0,0,0,0,0,0.382,1.352,0.695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
0,0,0.03899997,1.097,1.541,0.495,0,0,0,0,0,0,0,0,0,0,0,0,0.855,1.997,2,0.779,0,0,0,0,0,0,0,0,0,0,0,0.138,1.737,1.075,1.939,0.188,0,0,0,0,0,0,0,0.003000021,0,0,0,0.92,1.429,1.182,1.009,0,0,0,0,0,0,0,0.03299999,1.362,0.738,0,0,1.453,0.828,1.768,0.08999997,0,0,0.482,1.211,0.03100002,0,0,0.823,2,1.692,0.023,0.111,1.825,1.358,1.251,0,0,0.02999997,1.719,2,0.663,0,0,0.807,2,2,0.199,0.567,2,2,0.332,0,0,0.193,2,2,1.121,0,0,0.205,2,2,0.799,0.567,2,2,0.115,0,0,0.601,2,2,1.513,0,0,0.07099998,1.804,1.988,0.355,1.029,2,1.671,0.00999999,0,0,0.531,2,2,1.136,0,0,0.06999999,1.88,0.785,0,1.087,2,1.595,0,0,0,0.08099997,2,2,0.999,0,0,0.05500001,1.789,0.924,0,1.087,2,1.68,0.03600001,0,0,0.08099997,2,2,0.601,0,0,0.115,2,0.859,0,0.688,2,2,0.115,0,0,0.08099997,2,2,0.865,0,0,0.305,1.993,0.334,0,0.567,2,2,0.32,0,0,0.545,2,2,1.812,0.25,0,1.084,1.59,0,0,0.108,2,2,1.837,1.009,1.324,1.977,1.457,2,2,1.806,1.586,1.933,0.37,0,0,0.02700001,1.751,2,2,2,1.997,1.152,0.051,1.079,1.907,2,1.827,0.815,0,0,0,0,0.859,1.497,1.486,1.276,0.591,0,0,0,0.295,0.909,0.156,0,0,0,0,"3"
0,0.08700001,0.06599998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,1.703,1.308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878,2,0.778,0,0,0,0,0,0.516,1.298,0.105,0,0,0,0,0,1.438,1.959,0.192,0,0,0,0,0,1.695,2,0.21,0,0,0.04900002,0.854,0.103,1.704,1.93,0,0,0,0,0,0,1.719,2,0.21,0,0,0.929,2,1.32,1.487,1.93,0,0,0,0,0,0,1.32,2,0.21,0,0,1.556,2,1.52,1.438,1.93,0,0,0,0,0,0,1.158,2,0.231,0,0,1.614,2,2,1.438,1.93,0,0,0,0,0,0,1.158,2,0.904,0,0,1.614,2,2,1.438,1.948,0.135,0,0,0,0,0,1.35,2,1.333,0,0.132,1.912,2,1.327,1.021,2,0.491,0,0,0,0,0,1.719,2,1.702,0.163,0.176,2,1.877,0.367,0.82,2,0.53,0,0,0,0,0.572,1.974,1.682,2,1.1,0.602,2,0.632,0,0.224,1.923,1.518,0,0,0,0.02399999,1.441,1.788,0.257,1.67,1.911,1.654,2,0.472,0,0,1.474,1.9,0.263,0,0.037,1.191,1.977,0.731,0,0.17,1.734,2,1.761,0.04100001,0,0,0.371,1.89,1.821,1.266,1.623,1.957,0.964,0,0,0,0.194,0.538,0.245,0,0,0,0,0.616,1.59,1.953,1.542,0.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.009000003,0,0,0,0,0,0,0,0,0,0,"3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02899998,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854,1.867,1.95,1.29,0.301,0,0,0,0,0,0,0,0,0.763,0.522,0.28,1.973,1.632,1.232,1.152,0.627,0,0,0,0,0,0,0,0.439,1.98,1.475,0.993,1.878,0.11,0,0,0,0,0,0,0,0,0,0,0.889,2,1.76,1.553,1.672,0,0,0,0,0,0,0,0,0,0,0,0.65,1.81,2,1.948,1.762,0.06800002,0,0,0,0,0,0.08700001,1.062,0.279,0,0,0,1.672,2,1.475,2,0.403,0,0,0,0,0,1.02,2,1.222,0,0,0.133,1.916,2,1.401,2,1.114,0,0,0,0,0,1.584,2,1.904,0.114,0,0.197,2,1.543,0.69,2,1.549,0,0,0,0,0.126,1.883,2,2,1.179,0.009000003,0.447,2,1.256,0.181,1.936,1.975,0.958,0,0,0,0.806,1.968,1.422,2,1.994,0.864,1.157,1.997,0.514,0,1.251,2,1.947,0.516,0.06,0.408,1.835,1.142,0.09799999,1.432,2,2,2,1.667,0,0,0.431,1.938,2,1.993,1.925,1.975,1.723,0.08899999,0,0.193,1.352,1.947,1.743,0.236,0,0,0,0.49,1.396,1.978,1.997,1.4,0.325,0,0,0,0,0.107,0.163,0,0,0,0,0,0.001999974,0.192,0.214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065,0.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008000016,1.395,1.744,0,0,0,0,0,0,0,0,0,0,0,0.997,0.132,0.62,2,0.525,0,0,0,0,0,0,0,0,0,0,0,0.9,1.298,1.18,1.401,0.004999995,0,0,0,0,0,0,0,0,0,0,0,0.462,2,1.589,0.896,0,0,0,0,0,0,0,0,0,0,0,0,0.462,2,1.993,0.872,0,0,0,0,0,0,0,0,0,0,0,0,0.462,2,2,0.872,0,0,0,0,0,0.646,1.519,0.38,0,0,0,0,0.568,1.666,1.869,1.058,0,0,0,0,0.122,1.928,1.731,1.528,0.004999995,0,0,0,1.055,1.346,1.558,1.285,0,0,0,0,0.951,1.727,0.327,1.986,0.361,0,0,0,1.459,1.027,1.162,1.692,0,0,0,0.246,1.937,0.659,0,1.501,0.996,0,0,0.368,1.939,0.396,0.514,1.991,0.381,0,0.037,1.473,1.54,0.02499998,0,0.433,1.808,0.805,0.256,1.791,1.421,0,0.001999974,1.648,1.523,0.145,1.127,1.907,0.31,0,0,0,0.501,1.88,2,1.715,0.228,0,0,0.287,1.792,2,1.907,0.603,0,0,0,0,0,0.144,0.352,0.06,0,0,0,0,0.154,0.611,0.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06900001,0.401,0.52,0.083,0,0,0,0,0,0.735,0.123,0,0,0,0,0.48,1.693,2,2,1.561,0.132,0,0,0,0.83,2,1.641,0.06400001,0,0,0.501,1.933,2,1.897,1.598,1.717,0.31,0.899,0.541,0,0.59,1.976,2,1.025,0.02399999,0,1.663,2,1.209,0.00999999,0,0,1.26,2,1.72,0.09100002,0,1.296,2,2,1.153,0.003000021,2,2,0.614,0.01800001,0,0,1.314,2,2,0.737,0.153,0.693,2,2,1.995,1.064,1.816,2,2,1.626,1.526,1.408,1.919,2,2,2,1.943,2,2,1.649,1.817,1.454,0.599,1.693,2,2,2,2,1.842,1.101,1.219,1.702,1.876,1.974,0.934,0.07800001,0.07499999,0.08200002,0,0.07200003,0.593,0.522,0.782,0.427,0.08700001,0,0,0.01300001,0.004999995,0.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0.276,0,0,0,0,0.285,0.754,0.978,1.121,0.243,0,0,0,0,0.837,2,1.576,0.00999999,0,0.05800003,1.163,2,2,1.999,1.736,0.41,0.569,0.119,0,0,0.796,2,2,1.209,0.02600002,0.748,2,1.748,0.919,0.696,0,0.574,1.98,1.919,0.46,0,0,1.03,2,2,0.723,1.754,2,0.275,0.01899999,0,0,0.161,1.856,2,1.925,0.813,0.302,0.07700002,1.643,2,1.843,1.429,2,1.936,1.879,1.55,1.366,0.937,1.327,2,2,2,2,1.71,1.786,2,1.065,0.336,1.408,1.51,1.694,1.942,1.991,1.996,2,1.961,1.574,1.425,1.997,2,2,1.895,0.342,0,0,0,0,0.09899998,0.235,0.495,0.512,0.08200002,0,0.007000029,0.435,0.698,0.555,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
0,0.405,0.735,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361,1.888,1.996,0.501,0,0,0,0.642,1.497,0.385,0,0,0,0,0,0,1.068,2,2,0.651,0,0,0,1.778,2,0.963,0,0,0,0.382,1.582,1.318,1.407,2,2,1.111,0,0,0.285,1.893,2,0.963,0,0,0,1.59,2,1.711,1.407,2,2,1.111,0,0,0.963,2,2,0.963,0,0,0,1.926,2,1.076,1.407,2,2,1.111,0,0,0.963,2,2,0.963,0,0,0,1.926,2,0.815,1.407,2,2,0.54,0,0,0.963,2,2,0.967,0,0,0,1.823,2,0.815,1.616,2,2,0.519,0,0,1.314,2,2,1.752,0.06900001,0,0,1.334,2,0.815,1.725,2,2,0.519,0,0,0.963,2,2,2,0.504,0,0,1.334,2,0.815,1.407,2,1.952,0.172,0,0,1.26,2,1.18,1.901,1.493,0.123,0,1.334,2,0.815,1.407,2,1.926,0,0,0.03899997,1.681,2,0.593,1.297,2,1.22,0.05199999,1.349,2,0.815,1.407,2,1.926,0.003000021,0,0.356,2,2,0.376,0.04900002,1.263,2,1.908,2,2,1.256,1.373,2,1.999,0.958,0.587,1.421,2,1.68,0,0,0.136,1.112,1.97,2,2,1.076,0.464,1.545,2,2,2,2,1.953,0.503,0,0,0,0,0.548,1.001,0.936,0.13,0,0.104,1.426,2,2,1.983,0.82,0,0,0,0,0,0,0,0,0,0,0,0.02399999,0.679,0.746,0.457,0,0,0,0,0,0,0,0,0,0,"3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192,0.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.595,1.194,1.445,0.203,0,0,0,0,0,0.03399998,1.6,0.63,0,0,0,0.25,1.983,1.835,1.908,1.489,0.05199999,0,0,0,0,0.814,2,1.5,0.005999982,0,0,0.267,2,2,0.781,2,1.352,0.05599999,0,0,0,1.067,2,2,0.651,0,0,0.267,2,2,0.06099999,1.374,2,1.523,0.465,0.065,0.051,1.714,2,2,1.764,0.359,0,0.516,2,1.595,0,0.05500001,1.361,1.997,2,1.712,1.358,2,1.538,1.075,2,1.953,0.55,1.012,2,1.383,0,0,0,0.833,1.883,2,2,1.859,0.249,0.04799998,1.308,2,1.865,1.907,1.989,0.57,0,0,0,0,0.06099999,0.56,0.572,0.12,0,0,0.03100002,1.295,2,1.999,1.423,0,0,0,0,0,0,0,0,0,0,0,0,0.01200002,0.42,0.468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138,0.754,0.02999997,0,0,0,0,0,0,0,0,0,0,0,0,0,1.252,2,0.129,0,0,0,0,0.104,0.004999995,0,0,0,0,0,0.004999995,0.427,1.986,2,0.131,0,0,0,0.156,1.66,1.405,0.01999998,0,0,0,0,0.961,1.664,2,2,0.653,0,0,0,0.766,2,2,0.735,0,0,0,0.29,1.985,1.216,1.795,2,1.161,0,0,0,1.097,2,2,1.837,0.177,0,0,1.33,1.984,0.504,1.084,2,1.469,0,0,0,1.463,2,2,2,1.09,0,0.037,1.756,1.857,0,0.451,2,1.969,0.185,0,0.003000021,1.641,1.996,1.039,2,1.973,0.51,0.241,2,1.407,0,0.299,1.975,2,0.734,0,0.129,2,1.434,0.05900002,1.703,2,1.846,1.291,2,0.831,0,0,1.717,2,1.809,0.31,0.77,2,0.965,0,0.612,1.939,2,2,1.849,0.178,0,0,0.552,1.974,2,1.916,1.935,1.825,0.179,0,0,0.595,1.469,1.703,0.449,0,0,0,0,1.086,1.99,2,1.896,0.489,0,0,0,0,0.01899999,0.005999982,0,0,0,0,0,0.003000021,0.558,0.77,0.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08099997,0.514,1.374,0.08999997,0,0,0,0,0,0,0,0,0,0,0,0.743,1.905,1.825,2,0.267,0,0,0,0,0,0,0.622,0.62,0,0,0.118,1.853,1.369,2,2,0.798,0,0,0,0,0,0.225,1.933,1.41,0,0,1.131,1.998,0.378,1.355,2,1.595,0,0,0,0,0,0.4,2,1.867,0,0,1.422,1.652,0,0.544,2,1.969,0.845,0,0,0,0,0.122,1.899,1.985,0.39,0.088,1.905,1.222,0,0.08999997,1.549,2,1.931,0.566,0,0,0,0,1.867,2,1.343,0.707,2,0.651,0,0,0.17,1.398,2,1.76,0.407,0,0,0.225,1.95,2,2,1.697,1.725,0.09299999,0,0,0,0.06,1.632,2,1.824,0.883,0.083,1.091,1.949,1.743,2,2,0.812,0,0,0,0,0,0.277,1.784,2,2,1.914,2,1.037,0.357,1.615,1.303,0.02399999,0,0,0,0,0,0,0.07700002,0.889,1.811,1.909,1.129,0.042,0,0.01099998,0,0,0,0,0,0,0,0,0,0,0.07099998,0.07599998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
0,0.148,0.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,1.743,0.997,0,0,0,0,0,0.01099998,0,0,0,0,0,0,0,1.046,2,0.427,0,0,0,0,0,1.613,0.974,0,0,0,0,0.199,0.169,1.848,1.668,0.08999997,0,0,0,0,0,1.738,1.988,0.384,0,0,0.139,1.883,1.897,2,1.554,0,0,0,0,0,0,1.379,2,0.983,0,0,0.01599997,1.695,2,2,1.291,0,0,0,0,0,0,0.756,2,0.984,0,0,0.12,1.876,2,2,1.64,0,0,0,0,0,0,0.689,2,1.312,0,0,0.03500003,1.727,2,2,1.868,0.12,0,0,0,0,0,0.571,2,1.908,0.02899998,0,0.152,1.929,1.956,1.481,2,0.612,0,0,0,0,0,0.164,2,2,0.656,0,0.197,2,1.475,0.941,2,1.186,0,0,0,0,0,0.164,2,2,1.694,0.083,0.813,2,1.47,0.191,1.941,1.851,0.144,0,0,0,0,0.67,2,2,2,1.461,1.726,2,0.821,0,1.138,2,1.517,0.08399999,0,0,0.02499998,1.557,2,1.157,1.353,2,2,1.5,0.107,0,0.175,1.678,2,1.403,0.185,0,0.835,2,1.884,0.164,0.004000008,0.61,0.78,0.065,0,0,0,0.249,1.762,2,1.993,1.861,1.983,1.874,0.799,0,0,0,0,0,0,0,0,0,0.176,0.916,1.691,1.982,1.791,0.652,0,0,0,0,0,0,0,0,0,0,0,0,0.05199999,0.259,0.0009999871,0,0,0,0,0,0,0,0,"3"
